locus_tag	ftype	length_bp	gene	EC_number	COG	product
BOLPKDDJ_02880	mRNA	189				
BOLPKDDJ_02880	CDS	189				hypothetical protein
BOLPKDDJ_02881	gene	210				
BOLPKDDJ_02881	mRNA	210				
BOLPKDDJ_02881	CDS	210				hypothetical protein
BOLPKDDJ_02882	gene	696				
BOLPKDDJ_02882	mRNA	696				
BOLPKDDJ_02882	CDS	696				hypothetical protein
BOLPKDDJ_02883	gene	882				
BOLPKDDJ_02883	mRNA	882				
BOLPKDDJ_02883	CDS	882				hypothetical protein
BOLPKDDJ_02884	gene	96				
BOLPKDDJ_02884	mRNA	96				
BOLPKDDJ_02884	CDS	96				hypothetical protein
BOLPKDDJ_02885	gene	582				
BOLPKDDJ_02885	mRNA	582				
BOLPKDDJ_02885	CDS	582				hypothetical protein
BOLPKDDJ_02886	gene	969	crt_3			
BOLPKDDJ_02886	mRNA	969	crt_3			
BOLPKDDJ_02886	CDS	969	crt_3	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
BOLPKDDJ_02887	gene	483				
BOLPKDDJ_02887	mRNA	483				
BOLPKDDJ_02887	CDS	483				hypothetical protein
BOLPKDDJ_02888	gene	411				
BOLPKDDJ_02888	mRNA	411				
BOLPKDDJ_02888	CDS	411				hypothetical protein
BOLPKDDJ_02889	gene	780	yddE_2			
BOLPKDDJ_02889	mRNA	780	yddE_2			
BOLPKDDJ_02889	CDS	780	yddE_2	5.1.-.-	COG0384	putative isomerase YddE
BOLPKDDJ_02890	gene	267				
BOLPKDDJ_02890	mRNA	267				
BOLPKDDJ_02890	CDS	267				hypothetical protein
BOLPKDDJ_02891	gene	1026				
BOLPKDDJ_02891	mRNA	1026				
BOLPKDDJ_02891	CDS	1026				hypothetical protein
BOLPKDDJ_02892	gene	222				
BOLPKDDJ_02892	mRNA	222				
BOLPKDDJ_02892	CDS	222				hypothetical protein
BOLPKDDJ_02893	gene	171				
BOLPKDDJ_02893	mRNA	171				
BOLPKDDJ_02893	CDS	171				hypothetical protein
BOLPKDDJ_02894	gene	507				
BOLPKDDJ_02894	mRNA	507				
BOLPKDDJ_02894	CDS	507				hypothetical protein
BOLPKDDJ_02895	gene	588				
BOLPKDDJ_02895	mRNA	588				
BOLPKDDJ_02895	CDS	588				hypothetical protein
BOLPKDDJ_02896	gene	438				
BOLPKDDJ_02896	mRNA	438				
BOLPKDDJ_02896	CDS	438				hypothetical protein
BOLPKDDJ_02897	gene	77				
BOLPKDDJ_02897	mRNA	77				
BOLPKDDJ_02897	tRNA	77				tRNA-Val(gac)
BOLPKDDJ_02898	gene	1284	puuB_7			
BOLPKDDJ_02898	mRNA	1284	puuB_7			
BOLPKDDJ_02898	CDS	1284	puuB_7	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
BOLPKDDJ_02899	gene	957	yfdC			
BOLPKDDJ_02899	mRNA	957	yfdC			
BOLPKDDJ_02899	CDS	957	yfdC		COG2116	Inner membrane protein YfdC
BOLPKDDJ_02900	gene	978				
BOLPKDDJ_02900	mRNA	978				
BOLPKDDJ_02900	CDS	978				hypothetical protein
BOLPKDDJ_02901	gene	399				
BOLPKDDJ_02901	mRNA	399				
BOLPKDDJ_02901	CDS	399				hypothetical protein
BOLPKDDJ_02902	gene	345				
BOLPKDDJ_02902	mRNA	345				
BOLPKDDJ_02902	CDS	345				hypothetical protein
BOLPKDDJ_02903	gene	342				
BOLPKDDJ_02903	mRNA	342				
BOLPKDDJ_02903	CDS	342				hypothetical protein
BOLPKDDJ_02904	gene	660				
BOLPKDDJ_02904	mRNA	660				
BOLPKDDJ_02904	CDS	660				hypothetical protein
BOLPKDDJ_02905	gene	1800				
BOLPKDDJ_02905	mRNA	1800				
BOLPKDDJ_02905	CDS	1800				hypothetical protein
BOLPKDDJ_02906	gene	558				
BOLPKDDJ_02906	mRNA	558				
BOLPKDDJ_02906	CDS	558				hypothetical protein
BOLPKDDJ_02907	gene	219				
BOLPKDDJ_02907	mRNA	219				
BOLPKDDJ_02907	CDS	219				hypothetical protein
BOLPKDDJ_02908	gene	468				
BOLPKDDJ_02908	mRNA	468				
BOLPKDDJ_02908	CDS	468				hypothetical protein
BOLPKDDJ_02909	gene	1239	cpg2			
BOLPKDDJ_02909	mRNA	1239	cpg2			
BOLPKDDJ_02909	CDS	1239	cpg2	3.4.17.11		Carboxypeptidase G2
BOLPKDDJ_02910	gene	1596				
BOLPKDDJ_02910	mRNA	1596				
BOLPKDDJ_02910	CDS	1596				hypothetical protein
BOLPKDDJ_02911	gene	1080				
BOLPKDDJ_02911	mRNA	1080				
BOLPKDDJ_02911	CDS	1080				hypothetical protein
BOLPKDDJ_02912	gene	93				
BOLPKDDJ_02912	mRNA	93				
BOLPKDDJ_02912	CDS	93				hypothetical protein
BOLPKDDJ_02913	gene	171				
BOLPKDDJ_02913	mRNA	171				
BOLPKDDJ_02913	CDS	171				hypothetical protein
BOLPKDDJ_02914	gene	378				
BOLPKDDJ_02914	mRNA	378				
BOLPKDDJ_02914	CDS	378				hypothetical protein
BOLPKDDJ_02915	gene	291				
BOLPKDDJ_02915	mRNA	291				
BOLPKDDJ_02915	CDS	291				hypothetical protein
BOLPKDDJ_02916	gene	597				
BOLPKDDJ_02916	mRNA	597				
BOLPKDDJ_02916	CDS	597				hypothetical protein
BOLPKDDJ_02917	gene	1035				
BOLPKDDJ_02917	mRNA	1035				
BOLPKDDJ_02917	CDS	1035				hypothetical protein
BOLPKDDJ_02918	gene	1317				
BOLPKDDJ_02918	mRNA	1317				
BOLPKDDJ_02918	CDS	1317				hypothetical protein
BOLPKDDJ_02919	gene	999	dusA			
BOLPKDDJ_02919	mRNA	999	dusA			
BOLPKDDJ_02919	CDS	999	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
BOLPKDDJ_02920	gene	924	tal			
BOLPKDDJ_02920	mRNA	924	tal			
BOLPKDDJ_02920	CDS	924	tal	2.2.1.2		Transaldolase
BOLPKDDJ_02921	gene	483				
BOLPKDDJ_02921	mRNA	483				
BOLPKDDJ_02921	CDS	483				hypothetical protein
BOLPKDDJ_02922	gene	1185	rssB_2			
BOLPKDDJ_02922	mRNA	1185	rssB_2			
BOLPKDDJ_02922	CDS	1185	rssB_2		COG0784	Regulator of RpoS
BOLPKDDJ_02923	gene	300				
BOLPKDDJ_02923	mRNA	300				
BOLPKDDJ_02923	CDS	300				hypothetical protein
BOLPKDDJ_02924	gene	705	mlaA			
BOLPKDDJ_02924	mRNA	705	mlaA			
BOLPKDDJ_02924	CDS	705	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
BOLPKDDJ_02925	gene	405				
BOLPKDDJ_02925	mRNA	405				
BOLPKDDJ_02925	CDS	405				hypothetical protein
BOLPKDDJ_02926	gene	720	phnR_2			
BOLPKDDJ_02926	mRNA	720	phnR_2			
BOLPKDDJ_02926	CDS	720	phnR_2		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
BOLPKDDJ_02927	gene	744	phnX_2			
BOLPKDDJ_02927	mRNA	744	phnX_2			
BOLPKDDJ_02927	CDS	744	phnX_2	3.11.1.1		Phosphonoacetaldehyde hydrolase
BOLPKDDJ_02928	gene	582				
BOLPKDDJ_02928	mRNA	582				
BOLPKDDJ_02928	CDS	582				hypothetical protein
BOLPKDDJ_02929	gene	264				
BOLPKDDJ_02929	mRNA	264				
BOLPKDDJ_02929	CDS	264				hypothetical protein
BOLPKDDJ_02930	gene	831	queF			
BOLPKDDJ_02930	mRNA	831	queF			
BOLPKDDJ_02930	CDS	831	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
BOLPKDDJ_02931	gene	546				
BOLPKDDJ_02931	mRNA	546				
BOLPKDDJ_02931	CDS	546				hypothetical protein
BOLPKDDJ_02932	gene	192				
BOLPKDDJ_02932	mRNA	192				
BOLPKDDJ_02932	CDS	192				hypothetical protein
BOLPKDDJ_02933	gene	681	copR			
BOLPKDDJ_02933	mRNA	681	copR			
BOLPKDDJ_02933	CDS	681	copR			Transcriptional activator protein CopR
BOLPKDDJ_02934	gene	1332	sasA_6			
BOLPKDDJ_02934	mRNA	1332	sasA_6			
BOLPKDDJ_02934	CDS	1332	sasA_6	2.7.-.-		Adaptive-response sensory-kinase SasA
BOLPKDDJ_02935	gene	780	yadH			
BOLPKDDJ_02935	mRNA	780	yadH			
BOLPKDDJ_02935	CDS	780	yadH		COG0842	Inner membrane transport permease YadH
BOLPKDDJ_02936	gene	933	yadG			
BOLPKDDJ_02936	mRNA	933	yadG			
BOLPKDDJ_02936	CDS	933	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
BOLPKDDJ_02937	gene	681	gstB_2			
BOLPKDDJ_02937	mRNA	681	gstB_2			
BOLPKDDJ_02937	CDS	681	gstB_2	2.5.1.18	COG0625	Glutathione S-transferase GstB
BOLPKDDJ_02938	gene	672				
BOLPKDDJ_02938	mRNA	672				
BOLPKDDJ_02938	CDS	672				hypothetical protein
BOLPKDDJ_02939	gene	2448	fadE			
BOLPKDDJ_02939	mRNA	2448	fadE			
BOLPKDDJ_02939	CDS	2448	fadE	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
BOLPKDDJ_02940	gene	381				
BOLPKDDJ_02940	mRNA	381				
BOLPKDDJ_02940	CDS	381				hypothetical protein
BOLPKDDJ_02941	gene	411				
BOLPKDDJ_02941	mRNA	411				
BOLPKDDJ_02941	CDS	411				hypothetical protein
BOLPKDDJ_02942	gene	1578	pdeN			
BOLPKDDJ_02942	mRNA	1578	pdeN			
BOLPKDDJ_02942	CDS	1578	pdeN	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
BOLPKDDJ_02943	gene	76				
BOLPKDDJ_02943	mRNA	76				
BOLPKDDJ_02943	tRNA	76				tRNA-Gly(gcc)
BOLPKDDJ_02944	gene	76				
BOLPKDDJ_02944	mRNA	76				
BOLPKDDJ_02944	tRNA	76				tRNA-Gly(gcc)
BOLPKDDJ_02945	gene	76				
BOLPKDDJ_02945	mRNA	76				
BOLPKDDJ_02945	tRNA	76				tRNA-Glu(ttc)
BOLPKDDJ_02946	gene	774				
BOLPKDDJ_02946	mRNA	774				
BOLPKDDJ_02946	CDS	774				hypothetical protein
BOLPKDDJ_02947	gene	663	sspA_1			
BOLPKDDJ_02947	mRNA	663	sspA_1			
BOLPKDDJ_02947	CDS	663	sspA_1		COG0625	Stringent starvation protein A 
BOLPKDDJ_02948	gene	483	msrC			
BOLPKDDJ_02948	mRNA	483	msrC			
BOLPKDDJ_02948	CDS	483	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
BOLPKDDJ_02949	gene	891				
BOLPKDDJ_02949	mRNA	891				
BOLPKDDJ_02949	CDS	891				hypothetical protein
BOLPKDDJ_02950	gene	2361	rcsC_6			
BOLPKDDJ_02950	mRNA	2361	rcsC_6			
BOLPKDDJ_02950	CDS	2361	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
BOLPKDDJ_02951	gene	492				
BOLPKDDJ_02951	mRNA	492				
BOLPKDDJ_02951	CDS	492				hypothetical protein
BOLPKDDJ_02952	gene	486	gpx1			
BOLPKDDJ_02952	mRNA	486	gpx1			
BOLPKDDJ_02952	CDS	486	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
BOLPKDDJ_02953	gene	399	msrB			
BOLPKDDJ_02953	mRNA	399	msrB			
BOLPKDDJ_02953	CDS	399	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
BOLPKDDJ_02954	gene	1212	alaA			
BOLPKDDJ_02954	mRNA	1212	alaA			
BOLPKDDJ_02954	CDS	1212	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
BOLPKDDJ_02955	gene	453				
BOLPKDDJ_02955	mRNA	453				
BOLPKDDJ_02955	CDS	453				hypothetical protein
BOLPKDDJ_02956	gene	960	htpX_2			
BOLPKDDJ_02956	mRNA	960	htpX_2			
BOLPKDDJ_02956	CDS	960	htpX_2	3.4.24.-	COG0501	Protease HtpX
BOLPKDDJ_02957	gene	1128				
BOLPKDDJ_02957	mRNA	1128				
BOLPKDDJ_02957	CDS	1128				hypothetical protein
BOLPKDDJ_02958	gene	657	tpm			
BOLPKDDJ_02958	mRNA	657	tpm			
BOLPKDDJ_02958	CDS	657	tpm	2.1.1.67		Thiopurine S-methyltransferase
BOLPKDDJ_02959	gene	447				
BOLPKDDJ_02959	mRNA	447				
BOLPKDDJ_02959	CDS	447				hypothetical protein
BOLPKDDJ_02960	gene	933	pcpR_5			
BOLPKDDJ_02960	mRNA	933	pcpR_5			
BOLPKDDJ_02960	CDS	933	pcpR_5			PCP degradation transcriptional activation protein
BOLPKDDJ_02961	gene	1593	farB			
BOLPKDDJ_02961	mRNA	1593	farB			
BOLPKDDJ_02961	CDS	1593	farB			Fatty acid resistance protein FarB
BOLPKDDJ_02962	gene	1065	emrA_2			
BOLPKDDJ_02962	mRNA	1065	emrA_2			
BOLPKDDJ_02962	CDS	1065	emrA_2			Colistin resistance protein EmrA
BOLPKDDJ_02963	gene	1440	oprM_3			
BOLPKDDJ_02963	mRNA	1440	oprM_3			
BOLPKDDJ_02963	CDS	1440	oprM_3		COG1538	Outer membrane protein OprM
BOLPKDDJ_02964	gene	972	dmlR_18			
BOLPKDDJ_02964	mRNA	972	dmlR_18			
BOLPKDDJ_02964	CDS	972	dmlR_18			HTH-type transcriptional regulator DmlR
BOLPKDDJ_02965	gene	771	ygiD			
BOLPKDDJ_02965	mRNA	771	ygiD			
BOLPKDDJ_02965	CDS	771	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
BOLPKDDJ_02966	gene	1671	deaD			
BOLPKDDJ_02966	mRNA	1671	deaD			
BOLPKDDJ_02966	CDS	1671	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
BOLPKDDJ_02967	gene	91				
BOLPKDDJ_02967	mRNA	91				
BOLPKDDJ_02967	tRNA	91				tRNA-Ala(tgc)
BOLPKDDJ_02968	gene	747	speE_2			
BOLPKDDJ_02968	mRNA	747	speE_2			
BOLPKDDJ_02968	CDS	747	speE_2	2.5.1.16		Polyamine aminopropyltransferase
BOLPKDDJ_02969	gene	1347	aroH_2			
BOLPKDDJ_02969	mRNA	1347	aroH_2			
BOLPKDDJ_02969	CDS	1347	aroH_2	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
BOLPKDDJ_02970	gene	1209				
BOLPKDDJ_02970	mRNA	1209				
BOLPKDDJ_02970	CDS	1209				hypothetical protein
BOLPKDDJ_02971	gene	234				
BOLPKDDJ_02971	mRNA	234				
BOLPKDDJ_02971	CDS	234				hypothetical protein
BOLPKDDJ_02972	gene	855	hdfR_5			
BOLPKDDJ_02972	mRNA	855	hdfR_5			
BOLPKDDJ_02972	CDS	855	hdfR_5			HTH-type transcriptional regulator HdfR
BOLPKDDJ_02973	gene	750				
BOLPKDDJ_02973	mRNA	750				
BOLPKDDJ_02973	CDS	750				hypothetical protein
BOLPKDDJ_02974	gene	957	dmlR_19			
BOLPKDDJ_02974	mRNA	957	dmlR_19			
BOLPKDDJ_02974	CDS	957	dmlR_19			HTH-type transcriptional regulator DmlR
BOLPKDDJ_02975	gene	456	ohrR			
BOLPKDDJ_02975	mRNA	456	ohrR			
BOLPKDDJ_02975	CDS	456	ohrR			Organic hydroperoxide resistance transcriptional regulator
BOLPKDDJ_02976	gene	429	ohrB			
BOLPKDDJ_02976	mRNA	429	ohrB			
BOLPKDDJ_02976	CDS	429	ohrB		COG1764	Organic hydroperoxide resistance protein OhrB
BOLPKDDJ_02977	gene	567	efp			
BOLPKDDJ_02977	mRNA	567	efp			
BOLPKDDJ_02977	CDS	567	efp		COG0231	Elongation factor P
BOLPKDDJ_02978	gene	1131				
BOLPKDDJ_02978	mRNA	1131				
BOLPKDDJ_02978	CDS	1131				hypothetical protein
BOLPKDDJ_02979	gene	90				
BOLPKDDJ_02979	mRNA	90				
BOLPKDDJ_02979	tRNA	90				tRNA-Ser(gga)
BOLPKDDJ_02980	gene	972	ybiS			
BOLPKDDJ_02980	mRNA	972	ybiS			
BOLPKDDJ_02980	CDS	972	ybiS	2.-.-.-	COG1376	putative L,D-transpeptidase YbiS
BOLPKDDJ_02981	gene	279				
BOLPKDDJ_02981	mRNA	279				
BOLPKDDJ_02981	CDS	279				hypothetical protein
BOLPKDDJ_02982	gene	606	tesA			
BOLPKDDJ_02982	mRNA	606	tesA			
BOLPKDDJ_02982	CDS	606	tesA	3.1.1.1	COG2755	Esterase TesA
BOLPKDDJ_02983	gene	684	lolD_1			
BOLPKDDJ_02983	mRNA	684	lolD_1			
BOLPKDDJ_02983	CDS	684	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
BOLPKDDJ_02984	gene	2502				
BOLPKDDJ_02984	mRNA	2502				
BOLPKDDJ_02984	CDS	2502				hypothetical protein
BOLPKDDJ_02985	gene	507	greB			
BOLPKDDJ_02985	mRNA	507	greB			
BOLPKDDJ_02985	CDS	507	greB		COG0782	Transcription elongation factor GreB
BOLPKDDJ_02986	gene	318				
BOLPKDDJ_02986	mRNA	318				
BOLPKDDJ_02986	CDS	318				hypothetical protein
BOLPKDDJ_02987	gene	549	thpR			
BOLPKDDJ_02987	mRNA	549	thpR			
BOLPKDDJ_02987	CDS	549	thpR	3.1.4.58	COG1514	RNA 2',3'-cyclic phosphodiesterase
BOLPKDDJ_02988	gene	936	lip_1			
BOLPKDDJ_02988	mRNA	936	lip_1			
BOLPKDDJ_02988	CDS	936	lip_1	3.1.1.3	COG1075	Triacylglycerol lipase
BOLPKDDJ_02989	gene	1023	lifO			
BOLPKDDJ_02989	mRNA	1023	lifO			
BOLPKDDJ_02989	CDS	1023	lifO		COG5380	Lipase chaperone
BOLPKDDJ_02990	gene	435	mhqP			
BOLPKDDJ_02990	mRNA	435	mhqP			
BOLPKDDJ_02990	CDS	435	mhqP	1.-.-.-	COG2259	Putative oxidoreductase MhqP
BOLPKDDJ_02991	gene	1431	mltF_3			
BOLPKDDJ_02991	mRNA	1431	mltF_3			
BOLPKDDJ_02991	CDS	1431	mltF_3	4.2.2.-	COG4623	Membrane-bound lytic murein transglycosylase F
BOLPKDDJ_02992	gene	129				
BOLPKDDJ_02992	mRNA	129				
BOLPKDDJ_02992	CDS	129				hypothetical protein
BOLPKDDJ_02993	gene	804	tatD			
BOLPKDDJ_02993	mRNA	804	tatD			
BOLPKDDJ_02993	CDS	804	tatD	3.1.11.-	COG0084	3'-5' ssDNA/RNA exonuclease TatD
BOLPKDDJ_02994	gene	1473	mcpQ_2			
BOLPKDDJ_02994	mRNA	1473	mcpQ_2			
BOLPKDDJ_02994	CDS	1473	mcpQ_2		COG0840	Methyl-accepting chemotaxis protein McpQ
BOLPKDDJ_02995	gene	360				
BOLPKDDJ_02995	mRNA	360				
BOLPKDDJ_02995	CDS	360				hypothetical protein
BOLPKDDJ_02996	gene	489				
BOLPKDDJ_02996	mRNA	489				
BOLPKDDJ_02996	CDS	489				hypothetical protein
BOLPKDDJ_02997	gene	1578				
BOLPKDDJ_02997	mRNA	1578				
BOLPKDDJ_02997	CDS	1578				hypothetical protein
BOLPKDDJ_02998	gene	798				
BOLPKDDJ_02998	mRNA	798				
BOLPKDDJ_02998	CDS	798				hypothetical protein
BOLPKDDJ_02999	gene	771				
BOLPKDDJ_02999	mRNA	771				
BOLPKDDJ_02999	CDS	771				hypothetical protein
BOLPKDDJ_03000	gene	2007	tgpA			
BOLPKDDJ_03000	mRNA	2007	tgpA			
BOLPKDDJ_03000	CDS	2007	tgpA	2.3.2.13	COG1305	Protein-glutamine gamma-glutamyltransferase
BOLPKDDJ_03001	gene	954				
BOLPKDDJ_03001	mRNA	954				
BOLPKDDJ_03001	CDS	954				hypothetical protein
BOLPKDDJ_03002	gene	918				
BOLPKDDJ_03002	mRNA	918				
BOLPKDDJ_03002	CDS	918				hypothetical protein
BOLPKDDJ_03003	gene	699	pyrF			
BOLPKDDJ_03003	mRNA	699	pyrF			
BOLPKDDJ_03003	CDS	699	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
BOLPKDDJ_03004	gene	894	pgrR_9			
BOLPKDDJ_03004	mRNA	894	pgrR_9			
BOLPKDDJ_03004	CDS	894	pgrR_9			HTH-type transcriptional regulator PgrR
BOLPKDDJ_03005	gene	642				
BOLPKDDJ_03005	mRNA	642				
BOLPKDDJ_03005	CDS	642				hypothetical protein
BOLPKDDJ_03006	gene	891	yahB			
BOLPKDDJ_03006	mRNA	891	yahB			
BOLPKDDJ_03006	CDS	891	yahB			putative HTH-type transcriptional regulator YahB
BOLPKDDJ_03007	gene	471				
BOLPKDDJ_03007	mRNA	471				
BOLPKDDJ_03007	CDS	471				hypothetical protein
BOLPKDDJ_03008	gene	912				
BOLPKDDJ_03008	mRNA	912				
BOLPKDDJ_03008	CDS	912				hypothetical protein
BOLPKDDJ_03009	gene	1302	sasA_7			
BOLPKDDJ_03009	mRNA	1302	sasA_7			
BOLPKDDJ_03009	CDS	1302	sasA_7	2.7.-.-		Adaptive-response sensory-kinase SasA
BOLPKDDJ_03010	gene	168				
BOLPKDDJ_03010	mRNA	168				
BOLPKDDJ_03010	CDS	168				hypothetical protein
BOLPKDDJ_03011	gene	765				
BOLPKDDJ_03011	mRNA	765				
BOLPKDDJ_03011	CDS	765				hypothetical protein
BOLPKDDJ_03012	gene	597	kstR2			
BOLPKDDJ_03012	mRNA	597	kstR2			
BOLPKDDJ_03012	CDS	597	kstR2			HTH-type transcriptional repressor KstR2
BOLPKDDJ_03013	gene	1803				
BOLPKDDJ_03013	mRNA	1803				
BOLPKDDJ_03013	CDS	1803				hypothetical protein
BOLPKDDJ_03014	gene	879	fadH_1			
BOLPKDDJ_03014	mRNA	879	fadH_1			
BOLPKDDJ_03014	CDS	879	fadH_1	1.3.1.34	COG1028	putative 2,4-dienoyl-CoA reductase
BOLPKDDJ_03015	gene	1617	pccB			
BOLPKDDJ_03015	mRNA	1617	pccB			
BOLPKDDJ_03015	CDS	1617	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
BOLPKDDJ_03016	gene	1221	acdA_1			
BOLPKDDJ_03016	mRNA	1221	acdA_1			
BOLPKDDJ_03016	CDS	1221	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
BOLPKDDJ_03017	gene	795	menB_3			
BOLPKDDJ_03017	mRNA	795	menB_3			
BOLPKDDJ_03017	CDS	795	menB_3	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
BOLPKDDJ_03018	gene	1986	accA1_2			
BOLPKDDJ_03018	mRNA	1986	accA1_2			
BOLPKDDJ_03018	CDS	1986	accA1_2		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
BOLPKDDJ_03019	gene	825				
BOLPKDDJ_03019	mRNA	825				
BOLPKDDJ_03019	CDS	825				hypothetical protein
BOLPKDDJ_03020	gene	1827	caiC			
BOLPKDDJ_03020	mRNA	1827	caiC			
BOLPKDDJ_03020	CDS	1827	caiC	6.2.1.48		Crotonobetaine/carnitine--CoA ligase
BOLPKDDJ_03021	gene	423				
BOLPKDDJ_03021	mRNA	423				
BOLPKDDJ_03021	CDS	423				hypothetical protein
BOLPKDDJ_03022	gene	765				
BOLPKDDJ_03022	mRNA	765				
BOLPKDDJ_03022	CDS	765				hypothetical protein
BOLPKDDJ_03023	gene	636	algU_2			
BOLPKDDJ_03023	mRNA	636	algU_2			
BOLPKDDJ_03023	CDS	636	algU_2		COG1595	RNA polymerase sigma-H factor
BOLPKDDJ_03024	gene	1440	norG_2			
BOLPKDDJ_03024	mRNA	1440	norG_2			
BOLPKDDJ_03024	CDS	1440	norG_2		COG1167	HTH-type transcriptional regulator NorG
BOLPKDDJ_03025	gene	369				
BOLPKDDJ_03025	mRNA	369				
BOLPKDDJ_03025	CDS	369				hypothetical protein
BOLPKDDJ_03026	gene	639	rcsB_1			
BOLPKDDJ_03026	mRNA	639	rcsB_1			
BOLPKDDJ_03026	CDS	639	rcsB_1		COG2197	Transcriptional regulatory protein RcsB
BOLPKDDJ_03027	gene	810	pal_6			
BOLPKDDJ_03027	mRNA	810	pal_6			
BOLPKDDJ_03027	CDS	810	pal_6			Peptidoglycan-associated lipoprotein
BOLPKDDJ_03028	gene	345				
BOLPKDDJ_03028	mRNA	345				
BOLPKDDJ_03028	CDS	345				hypothetical protein
BOLPKDDJ_03029	gene	849				
BOLPKDDJ_03029	mRNA	849				
BOLPKDDJ_03029	CDS	849				hypothetical protein
BOLPKDDJ_03030	gene	1680	cysG_3			
BOLPKDDJ_03030	mRNA	1680	cysG_3			
BOLPKDDJ_03030	CDS	1680	cysG_3	4.99.1.4		Siroheme synthase
BOLPKDDJ_03031	gene	753	cobI			
BOLPKDDJ_03031	mRNA	753	cobI			
BOLPKDDJ_03031	CDS	753	cobI	2.1.1.130		Precorrin-2 C(20)-methyltransferase
BOLPKDDJ_03032	gene	627	cobH			
BOLPKDDJ_03032	mRNA	627	cobH			
BOLPKDDJ_03032	CDS	627	cobH	5.4.99.61		Precorrin-8X methylmutase
BOLPKDDJ_03033	gene	1371	sir_2			
BOLPKDDJ_03033	mRNA	1371	sir_2			
BOLPKDDJ_03033	CDS	1371	sir_2	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
BOLPKDDJ_03034	gene	1248	cobL			
BOLPKDDJ_03034	mRNA	1248	cobL			
BOLPKDDJ_03034	CDS	1248	cobL	2.1.1.132		Precorrin-6Y C(5,15)-methyltransferase [decarboxylating]
BOLPKDDJ_03035	gene	1101	cbiD			
BOLPKDDJ_03035	mRNA	1101	cbiD			
BOLPKDDJ_03035	CDS	1101	cbiD	2.1.1.195	COG1903	Cobalt-precorrin-5B C(1)-methyltransferase
BOLPKDDJ_03036	gene	729	cobK			
BOLPKDDJ_03036	mRNA	729	cobK			
BOLPKDDJ_03036	CDS	729	cobK	1.3.1.54		Precorrin-6A reductase
BOLPKDDJ_03037	gene	591	mntP			
BOLPKDDJ_03037	mRNA	591	mntP			
BOLPKDDJ_03037	CDS	591	mntP		COG1971	putative manganese efflux pump MntP
BOLPKDDJ_03038	gene	2157	cntO_3			
BOLPKDDJ_03038	mRNA	2157	cntO_3			
BOLPKDDJ_03038	CDS	2157	cntO_3			Metal-pseudopaline receptor CntO
BOLPKDDJ_03039	gene	774	fhuC			
BOLPKDDJ_03039	mRNA	774	fhuC			
BOLPKDDJ_03039	CDS	774	fhuC	7.2.2.16	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
BOLPKDDJ_03040	gene	972	btuF_1			
BOLPKDDJ_03040	mRNA	972	btuF_1			
BOLPKDDJ_03040	CDS	972	btuF_1			Vitamin B12-binding protein
BOLPKDDJ_03041	gene	1032	hmuU_1			
BOLPKDDJ_03041	mRNA	1032	hmuU_1			
BOLPKDDJ_03041	CDS	1032	hmuU_1		COG0609	Hemin transport system permease protein HmuU
BOLPKDDJ_03042	gene	867				
BOLPKDDJ_03042	mRNA	867				
BOLPKDDJ_03042	CDS	867		3.-.-.-		putative metallo-hydrolase
BOLPKDDJ_03043	gene	594	rhtB_1			
BOLPKDDJ_03043	mRNA	594	rhtB_1			
BOLPKDDJ_03043	CDS	594	rhtB_1		COG1280	Homoserine/homoserine lactone efflux protein
BOLPKDDJ_03044	gene	837	rhaS_10			
BOLPKDDJ_03044	mRNA	837	rhaS_10			
BOLPKDDJ_03044	CDS	837	rhaS_10			HTH-type transcriptional activator RhaS
BOLPKDDJ_03045	gene	774	fabG_4			
BOLPKDDJ_03045	mRNA	774	fabG_4			
